date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:20:24	627/627	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Aug%202018%2015:40:13%20GMT	https://www.vezzygame.com/themes/roteniumblue/assets/js/main.js	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/themes/roteniumblue/assets/js/main.js	(from https://www.vezzygame.com/)
21:20:24	834/834	---M--	200	added ('OK')	application/javascript	date:Wed,%2005%20Sep%202018%2023:33:00%20GMT	https://www.vezzygame.com/library/public.js	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/library/public.js	(from https://www.vezzygame.com/)
21:20:25	3620/3620	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Jun%202019%2018:20:25%20GMT	https://www.vezzygame.com/admin/login.php	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/login.html	(from https://www.vezzygame.com/admin/)
21:20:28	1645893/1645893	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2015:22:05%20GMT	https://www.vezzygame.com/themes/roteniumblue/images/banner.jpg	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/themes/roteniumblue/images/banner.jpg	(from https://www.vezzygame.com/themes/roteniumblue/assets/css/custom.css?>)
21:20:28	559/559	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Sep%202018%2021:52:33%20GMT	https://www.vezzygame.com/admin/extends/dist/css/custom.css	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/custom.css	(from https://www.vezzygame.com/admin/login.php)
21:20:28	195384/195384	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Sep%202018%2021:52:01%20GMT	https://www.vezzygame.com/admin/extends/dist/css/style.min.css	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/style.min.css	(from https://www.vezzygame.com/admin/login.php)
21:20:28	4189/4189	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Sep%202018%2021:52:35%20GMT	https://www.vezzygame.com/admin/extends/assets/libs/notify.css	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/assets/libs/notify.css	(from https://www.vezzygame.com/admin/login.php)
21:20:29	86927/86927	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Sep%202018%2021:52:35%20GMT	https://www.vezzygame.com/admin/extends/assets/libs/jquery/dist/jquery.min.js	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/assets/libs/jquery/dist/jquery.min.js	(from https://www.vezzygame.com/admin/login.php)
21:20:29	4162/4162	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Sep%202018%2021:52:35%20GMT	https://www.vezzygame.com/admin/extends/assets/libs/notify.js	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/assets/libs/notify.js	(from https://www.vezzygame.com/admin/login.php)
21:20:29	20337/20337	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Sep%202018%2021:52:33%20GMT	https://www.vezzygame.com/admin/extends/assets/libs/popper.js/dist/umd/popper.min.js	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/assets/libs/popper.js/dist/umd/popper.min.js	(from https://www.vezzygame.com/admin/login.php)
21:20:29	50676/50676	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Sep%202018%2021:52:44%20GMT	https://www.vezzygame.com/admin/extends/assets/libs/bootstrap/dist/js/bootstrap.min.js	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/assets/libs/bootstrap/dist/js/bootstrap.min.js	(from https://www.vezzygame.com/admin/login.php)
21:20:29	4151/4151	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Sep%202018%2021:52:35%20GMT	https://www.vezzygame.com/admin/extends/assets/libs/main.js?x=57	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/assets/libs/main5eba.js	(from https://www.vezzygame.com/admin/login.php)
21:20:30	46024/46024	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Sep%202018%2021:52:31%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css	(from https://www.vezzygame.com/admin/extends/dist/css/style.min.css)
21:20:30	16423/16423	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Sep%202018%2021:52:11%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/themify-icons.css	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/themify-icons/themify-icons.css	(from https://www.vezzygame.com/admin/extends/dist/css/style.min.css)
21:20:30	77565/77565	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Sep%202018%2021:52:17%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/css/materialdesignicons.min.css	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://www.vezzygame.com/admin/extends/dist/css/style.min.css)
21:20:30	23126/23126	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Sep%202018%2021:52:10%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/weather-icons/css/weather-icons.min.css	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/weather-icons/css/weather-icons.min.css	(from https://www.vezzygame.com/admin/extends/dist/css/style.min.css)
21:20:31	14991/14991	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Sep%202018%2021:52:45%20GMT	https://www.vezzygame.com/admin/extends/assets/images/custom-select.png	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/assets/images/custom-select.png	(from https://www.vezzygame.com/admin/extends/dist/css/style.min.css)
21:20:31	98940/98940	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Sep%202018%2021:52:24%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-brands-400.eot	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-brands-400.eot	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:31	98940/98940	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Sep%202018%2021:52:24%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:31	54684/54684	---M--	200	added ('OK')	font/woff2	date:Sat,%2008%20Sep%202018%2021:52:23%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-brands-400.woff2	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:32	63904/63904	---M--	200	added ('OK')	font/woff	date:Sat,%2008%20Sep%202018%2021:52:23%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-brands-400.woff	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-brands-400.woff	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:32	98704/98704	---M--	200	added ('OK')	font/ttf	date:Sat,%2008%20Sep%202018%2021:52:23%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-brands-400.ttf	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:33	30788/30788	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Sep%202018%2021:52:22%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-regular-400.eot	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-regular-400.eot	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
